Employee ID,Frame,Box x,Box y,Box width,Box height,Width-to-height ratio,right_shoulder&right_elbow - RIGHT_ELBOW - right_elbow&right_wrist,right_shoulder&right_elbow - RIGHT_SHOULDER - right_shoulder&left_shoulder,right_shoulder&right_elbow - RIGHT_SHOULDER - right_shoulder&right_hip,left_shoulder&left_elbow - LEFT_ELBOW - left_elbow&left_wrist,left_shoulder&left_elbow - LEFT_SHOULDER - right_shoulder&left_shoulder,left_shoulder&left_elbow - LEFT_SHOULDER - left_shoulder&left_hip,right_hip&right_knee - RIGHT_KNEE - right_knee&right_ankle,right_hip&right_knee - RIGHT_HIP - right_hip&left_hip,right_hip&right_knee - RIGHT_HIP - right_shoulder&right_hip,left_hip&left_knee - LEFT_KNEE - left_knee&left_ankle,left_hip&left_knee - LEFT_HIP - right_hip&left_hip,left_hip&left_knee - LEFT_HIP - left_shoulder&left_hip,right_shoulder&left_shoulder - RIGHT_SHOULDER - right_shoulder&right_hip,right_shoulder&left_shoulder - LEFT_SHOULDER - left_shoulder&left_hip,right_hip&left_hip - RIGHT_HIP - right_shoulder&right_hip,right_hip&left_hip - LEFT_HIP - left_shoulder&left_hip,Fatigue or not
1,68,1022.5,456.0,211.0,238.0,0.8865546,178.9,128.8,64.1,133.5,123.4,24.8,63.9,167.0,48.9,55.7,14.4,64.1,64.8,98.6,118.1,78.5,1
2,68,1165.5,372.0,143.0,216.0,0.662037,158.0,96.2,48.0,143.1,104.4,7.7,164.6,86.9,141.4,179.9,101.9,170.0,48.2,112.1,131.7,68.1,1
1,69,1020.5,454.5,211.0,243.0,0.8683128,172.2,128.1,63.2,131.6,122.7,23.0,68.6,166.4,47.4,60.9,14.4,62.1,64.9,99.7,118.9,76.4,1
2,69,1165.0,369.0,146.0,222.0,0.6576577,146.3,103.5,51.6,143.9,103.0,6.2,143.1,108.5,123.7,169.6,96.7,167.8,51.9,109.1,127.9,71.1,1
1,70,1020.5,454.0,213.0,244.0,0.8729508,172.4,126.0,68.9,131.3,120.0,13.5,76.3,173.0,48.9,73.5,6.5,65.7,57.1,106.6,124.1,72.2,1
1,71,1018.5,455.0,217.0,244.0,0.8893443,169.2,126.1,64.3,126.0,119.1,17.3,102.3,175.7,63.0,100.1,9.8,84.9,61.8,101.7,121.3,75.2,1
2,71,1168.5,363.5,137.0,235.0,0.5829787,161.2,98.4,41.6,148.2,102.4,5.1,151.6,100.6,136.2,167.9,91.8,164.4,56.8,107.5,123.2,72.5,1
1,72,1016.5,451.5,219.0,251.0,0.87250996,168.7,127.0,68.1,131.7,114.3,8.1,101.0,176.8,59.2,97.3,8.1,79.0,58.9,106.2,124.0,70.9,1
2,72,1171.0,361.5,130.0,239.0,0.54393303,161.8,97.4,36.6,153.9,102.4,2.0,150.3,103.3,137.3,168.9,94.1,169.6,60.8,104.3,119.4,75.5,1
1,73,1016.5,447.5,221.0,259.0,0.85328186,168.4,128.4,68.5,130.7,111.9,6.8,105.8,175.7,61.3,103.0,9.3,81.4,60.0,105.0,122.9,72.1,1
2,73,1170.5,358.5,129.0,243.0,0.5308642,156.6,96.5,36.3,152.9,99.3,4.2,153.2,102.5,137.6,174.1,95.8,172.2,60.2,103.5,119.9,76.4,1
1,74,1015.5,445.0,221.0,264.0,0.8371212,167.9,132.7,72.3,132.9,102.7,3.2,109.8,176.1,61.3,107.3,8.9,80.1,60.4,105.9,122.5,71.2,1
2,74,1167.0,356.0,136.0,248.0,0.5483871,149.7,98.5,38.3,150.6,99.4,2.2,163.8,91.3,149.1,178.4,97.2,175.8,60.2,101.6,119.6,78.6,1
1,75,1015.5,443.0,221.0,270.0,0.8185185,164.1,133.7,75.6,141.7,76.6,33.9,110.2,176.2,58.5,105.7,9.0,75.2,58.1,110.5,125.3,66.2,1
2,75,1170.0,353.5,130.0,255.0,0.50980395,172.6,93.1,34.0,154.9,101.8,7.4,160.8,100.0,138.5,172.4,92.0,162.2,59.1,109.2,121.5,70.2,1
1,76,1013.5,439.0,221.0,276.0,0.8007246,164.0,133.4,77.1,138.9,96.3,13.8,99.3,178.3,52.9,98.0,0.2,68.4,56.3,110.1,125.4,68.2,1
2,76,1167.5,349.5,133.0,259.0,0.5135135,158.0,93.2,33.7,151.6,100.4,5.2,170.0,90.8,148.7,178.3,94.5,169.0,59.4,105.6,120.5,74.5,1
1,77,1012.0,438.0,222.0,282.0,0.78723407,155.2,133.9,79.6,137.7,70.7,43.8,107.6,174.4,57.3,105.4,10.0,72.8,54.3,114.5,128.4,62.8,1
2,77,1165.0,348.0,134.0,262.0,0.5114504,153.5,97.4,36.6,151.4,100.2,0.0,172.5,84.3,156.8,175.3,96.7,176.8,60.8,100.2,118.9,80.2,1
1,78,1010.5,436.0,219.0,284.0,0.77112675,154.6,135.4,78.4,138.3,69.9,42.6,112.5,173.1,60.6,110.4,13.6,77.8,57.0,112.5,126.3,64.2,1
2,78,1168.0,346.5,130.0,265.0,0.49056605,170.4,94.1,26.2,155.7,106.7,7.3,166.9,84.5,162.5,164.7,96.8,176.4,67.9,99.4,113.1,79.6,1
1,79,1011.5,433.0,223.0,290.0,0.76896554,154.6,134.4,77.5,139.7,59.4,54.5,121.3,165.0,68.6,120.2,22.9,85.8,56.8,113.9,126.4,62.9,1
2,79,1164.5,342.0,133.0,268.0,0.49626866,169.4,96.8,32.4,152.3,103.4,3.7,167.4,88.3,155.7,179.1,96.9,176.6,64.4,99.7,116.0,79.8,1
1,80,1012.5,429.5,227.0,291.0,0.78006876,153.3,135.6,75.7,142.3,52.6,58.2,114.2,168.7,68.3,112.9,15.9,82.3,59.9,110.7,122.9,66.4,1
2,80,1167.0,341.5,124.0,275.0,0.45090908,171.6,97.0,28.2,155.1,103.3,2.7,175.0,86.9,160.7,171.9,93.7,172.0,68.8,100.6,112.3,78.3,1
1,81,1012.5,433.0,231.0,304.0,0.75986844,159.9,139.4,79.0,156.3,43.0,66.2,111.9,164.4,72.7,110.7,17.9,85.4,60.4,109.2,122.9,67.5,1
2,81,1163.5,337.0,129.0,280.0,0.46071428,177.2,96.8,25.1,153.8,101.0,5.1,159.8,95.5,155.7,172.0,94.2,177.7,71.7,96.0,108.8,83.5,1
1,82,1014.5,432.0,235.0,312.0,0.7532051,156.8,141.2,77.3,154.4,43.4,61.8,109.6,165.2,74.5,107.3,19.3,89.9,63.9,105.2,120.3,70.6,1
2,82,1163.0,337.0,128.0,286.0,0.44755244,173.7,95.6,21.8,153.0,108.1,11.3,175.4,82.7,169.6,171.2,101.6,176.8,73.8,96.9,107.8,81.6,1
1,83,1017.0,433.5,238.0,323.0,0.7368421,153.8,139.7,75.4,152.8,41.6,63.3,113.3,163.3,76.9,111.8,20.4,91.5,64.2,104.9,119.8,71.1,1
2,83,1160.5,333.0,127.0,294.0,0.4319728,176.8,90.7,15.7,157.8,108.6,11.7,175.3,83.4,170.5,172.0,101.2,176.9,75.1,96.9,106.1,81.9,1
1,84,1018.0,433.0,240.0,326.0,0.73619634,151.4,140.0,76.6,150.2,45.6,59.5,109.3,163.9,75.1,108.1,20.1,90.6,63.3,105.1,121.0,70.6,1
2,84,1159.5,330.0,129.0,302.0,0.4271523,172.1,93.8,17.0,157.6,106.3,12.1,176.4,84.3,171.0,172.6,102.4,173.3,76.8,94.2,104.7,84.3,1
1,85,1019.0,433.5,240.0,327.0,0.73394495,151.9,141.2,79.0,149.2,49.0,56.4,110.5,162.4,75.8,109.5,21.4,91.9,62.2,105.4,121.8,70.6,1
2,85,1160.0,324.5,128.0,307.0,0.4169381,177.2,92.1,17.5,158.7,106.5,11.7,168.6,90.9,163.1,176.3,99.8,175.6,74.7,94.8,106.0,84.5,1
1,86,1020.0,432.5,240.0,329.0,0.7294833,150.0,139.6,79.1,139.0,62.5,43.3,111.9,159.0,78.0,111.5,23.6,94.3,60.5,105.8,123.0,70.7,1
2,86,1158.5,323.5,131.0,309.0,0.42394823,173.9,84.9,13.8,156.3,119.8,16.6,171.9,81.0,168.3,179.8,110.7,174.4,71.1,103.2,110.8,74.9,1
1,87,1021.5,429.5,239.0,331.0,0.72205436,149.5,139.2,78.4,138.6,64.5,40.5,106.3,162.0,75.7,106.8,19.4,91.2,60.8,105.0,122.3,71.9,1
2,87,1157.0,323.0,130.0,314.0,0.41401273,175.3,81.3,7.3,157.8,112.5,11.4,179.1,83.5,169.2,177.5,100.6,178.2,74.0,101.1,107.3,77.6,1
1,88,1021.5,427.5,237.0,331.0,0.71601206,146.8,136.9,76.2,130.5,73.5,31.4,105.0,160.8,77.1,105.9,19.9,92.2,60.7,104.9,122.1,72.3,1
2,88,1159.5,320.5,129.0,321.0,0.40186915,169.2,73.2,5.1,155.5,124.7,17.3,176.7,75.8,169.9,179.4,115.1,174.7,68.1,107.4,114.3,70.2,1
1,89,1024.5,427.5,233.0,333.0,0.6996997,151.5,136.6,77.8,128.8,81.0,25.4,107.7,157.3,78.9,108.8,23.3,94.4,58.8,106.3,123.9,71.0,1
2,89,1158.0,322.5,126.0,331.0,0.38066465,161.1,17.7,2.4,155.1,177.8,19.8,176.1,14.8,175.1,179.3,160.1,177.8,20.1,158.0,160.3,17.8,1
1,90,1025.5,425.5,231.0,335.0,0.68955225,150.2,136.1,76.3,126.2,80.7,24.5,106.1,156.5,80.6,107.8,23.1,95.2,59.8,105.2,122.9,72.1,1
2,90,1158.5,326.0,123.0,340.0,0.3617647,168.2,71.9,2.6,158.1,125.1,18.5,173.3,73.3,171.2,176.4,116.6,174.7,69.3,106.6,115.5,68.6,1
1,91,1025.0,425.0,232.0,336.0,0.6904762,148.3,135.1,74.9,120.9,97.7,6.3,107.8,154.3,83.6,109.8,26.3,100.0,60.2,104.0,122.1,73.7,1
2,91,1159.0,326.0,120.0,340.0,0.3529412,167.5,67.1,3.8,157.7,132.0,19.0,171.9,64.7,170.0,175.6,124.3,177.3,63.3,113.1,125.3,58.3,1
1,92,1026.0,424.0,230.0,338.0,0.6804734,148.8,134.4,72.8,122.5,100.5,2.2,107.8,151.6,87.7,109.7,29.5,104.6,61.5,102.7,120.7,75.1,1
2,92,1159.0,328.5,118.0,341.0,0.34604105,174.3,77.4,3.6,158.9,122.0,20.4,174.6,77.7,172.5,179.3,114.5,170.7,73.8,101.6,109.7,74.8,1
1,93,1026.0,423.5,228.0,339.0,0.67256635,154.9,137.0,72.6,129.1,79.0,22.9,109.8,152.1,88.6,109.6,33.4,107.8,64.4,101.8,119.4,74.4,1
2,93,1160.5,329.0,115.0,336.0,0.3422619,175.9,84.4,5.7,158.9,114.8,19.4,174.1,82.7,172.1,179.1,110.1,169.1,78.7,95.4,105.1,80.8,1
1,94,1026.5,423.0,227.0,342.0,0.66374266,153.7,135.5,70.6,122.9,86.9,13.9,120.5,145.1,95.8,121.3,44.0,119.2,64.9,100.8,119.1,75.2,1
2,94,1161.5,329.0,113.0,334.0,0.33832335,178.1,91.2,11.9,157.8,114.3,20.1,172.1,82.3,172.6,177.1,109.6,168.9,79.3,94.2,105.1,81.4,1
1,95,1026.0,423.0,228.0,346.0,0.6589595,156.0,135.7,68.3,127.6,79.0,20.2,133.2,140.1,102.5,135.8,56.5,132.5,67.4,99.2,117.4,76.0,1
2,95,1160.5,330.5,115.0,331.0,0.34743202,178.0,88.4,13.5,156.2,121.1,21.2,168.8,76.7,172.4,174.0,113.5,172.1,74.9,99.9,110.9,74.4,1
1,96,1023.0,423.5,228.0,351.0,0.6495727,153.4,136.5,66.3,117.5,83.5,13.9,141.5,140.6,104.3,149.3,63.5,140.8,70.2,97.4,115.0,77.4,1
2,96,1155.5,331.5,127.0,327.0,0.38837922,171.4,101.2,22.3,156.4,113.8,21.2,166.4,85.2,171.6,172.2,104.4,170.4,79.0,92.6,103.2,85.2,1
1,97,1019.0,423.0,228.0,350.0,0.6514286,151.8,134.5,63.4,116.6,91.5,5.3,140.8,141.3,104.7,151.1,66.4,144.6,71.1,96.7,114.0,78.2,1
2,97,1158.5,332.5,125.0,325.0,0.3846154,178.4,98.7,19.1,155.2,109.6,18.0,160.3,90.2,167.8,168.2,99.3,173.9,79.7,91.5,102.0,86.8,1
1,98,1017.0,423.5,230.0,351.0,0.65527064,144.4,133.1,62.0,113.4,88.6,8.0,141.2,139.9,105.4,150.0,68.5,146.1,71.1,96.6,114.7,77.6,1
2,98,1160.5,332.5,123.0,325.0,0.37846154,178.8,97.9,17.4,155.1,106.8,16.8,159.7,91.0,167.9,166.7,95.9,175.7,80.5,90.0,101.2,88.4,1
1,99,1012.5,423.0,231.0,352.0,0.65625,150.4,130.7,58.2,114.2,94.4,1.5,147.8,137.8,109.5,159.4,73.8,152.6,72.5,96.0,112.7,78.8,1
2,99,1159.0,333.0,126.0,324.0,0.3888889,177.4,98.5,19.0,156.1,107.1,16.0,160.2,92.5,165.8,168.9,97.7,174.6,79.5,91.0,101.7,87.7,1
1,100,1010.5,423.5,229.0,353.0,0.6487252,154.9,129.7,57.6,118.1,98.9,2.8,147.2,137.4,109.9,157.3,71.2,150.2,72.1,96.1,112.8,79.0,1
2,100,1157.0,334.0,128.0,322.0,0.39751554,174.0,100.7,21.2,157.2,103.9,15.2,160.0,92.6,166.7,169.3,97.1,171.8,79.5,88.7,100.7,91.1,1
1,101,1006.0,423.5,226.0,351.0,0.64387465,151.2,130.1,55.6,120.4,92.3,2.3,147.6,139.8,109.3,155.5,68.1,148.0,74.5,94.6,111.0,80.0,1
2,101,1156.5,334.5,127.0,319.0,0.39811912,177.9,101.4,23.0,158.1,105.6,15.4,162.6,90.5,167.1,169.3,96.1,174.8,78.3,90.2,102.4,89.1,1
1,102,1005.0,424.5,224.0,349.0,0.6418338,154.6,131.5,56.0,118.2,93.2,0.4,146.6,141.3,109.0,153.8,66.0,147.2,75.4,93.6,109.8,81.2,1
2,102,1154.0,335.5,128.0,317.0,0.4037855,179.9,103.6,24.5,154.1,105.5,17.2,163.6,91.6,166.1,171.0,95.9,173.7,79.0,88.3,102.4,90.3,1
1,103,1005.5,426.5,221.0,347.0,0.6368876,157.9,132.3,58.4,118.2,100.5,6.5,147.0,139.7,109.7,153.6,64.6,146.1,73.9,93.9,110.6,81.6,1
2,103,1158.0,336.5,118.0,315.0,0.37460318,170.0,95.0,16.7,152.7,106.6,15.1,160.5,91.6,164.0,166.1,92.8,178.7,78.3,91.5,104.3,85.9,1
1,104,1005.5,429.5,223.0,347.0,0.6426513,158.3,131.9,60.6,119.0,96.4,1.6,146.5,141.3,105.1,148.7,59.6,140.0,71.3,94.8,113.6,80.3,1
2,104,1150.5,338.0,129.0,312.0,0.41346154,168.0,98.3,23.3,150.7,110.1,16.7,163.4,89.3,164.8,171.9,99.1,175.2,75.1,93.4,105.9,85.7,1
1,105,1004.0,431.5,228.0,345.0,0.66086954,155.6,131.8,61.2,120.1,96.6,1.5,142.7,144.5,101.5,145.0,56.5,136.9,70.6,95.1,113.9,80.3,1
2,105,1151.5,339.5,125.0,309.0,0.40453073,165.9,86.6,18.4,150.8,107.8,7.4,159.6,87.9,159.7,165.3,93.0,172.0,68.2,100.4,112.4,79.0,1
1,106,1000.5,431.5,231.0,343.0,0.67346936,152.5,126.6,55.6,123.9,107.6,12.1,123.7,150.7,97.6,131.5,44.7,126.4,71.0,95.5,111.8,81.7,1
2,106,1149.5,341.5,129.0,305.0,0.42295083,176.4,88.7,25.7,155.4,111.7,6.1,168.0,84.5,159.1,172.6,95.9,170.7,63.1,105.7,116.4,74.8,1
1,107,998.0,432.5,234.0,343.0,0.68221575,145.9,124.1,53.2,127.0,101.0,4.5,126.7,146.9,102.0,134.3,49.2,130.8,70.8,96.5,111.1,81.6,1
2,107,1148.5,343.0,125.0,306.0,0.40849674,175.0,90.1,26.1,159.3,111.0,2.4,179.4,88.9,157.7,178.8,88.8,162.9,64.0,108.5,113.4,74.1,1
1,108,995.0,432.5,238.0,341.0,0.6979472,148.5,127.5,57.6,129.4,101.2,4.0,123.2,149.1,98.9,130.0,45.9,126.7,69.9,97.2,112.0,80.8,1
2,108,1145.5,344.5,129.0,301.0,0.42857143,171.2,94.7,27.3,157.3,109.7,3.6,178.6,99.0,153.6,178.0,78.5,157.6,67.4,106.1,107.5,79.0,1
1,109,993.0,432.5,242.0,339.0,0.7138643,149.9,130.0,58.4,128.7,92.1,3.8,121.4,151.9,97.6,127.2,41.3,123.1,71.7,96.0,110.6,81.8,1
2,109,1140.5,343.5,133.0,301.0,0.44186047,173.9,97.6,27.8,152.1,108.5,3.8,172.3,102.4,149.0,170.9,75.0,152.0,69.7,104.6,108.6,77.0,1
1,110,990.5,434.0,243.0,336.0,0.72321427,150.3,135.0,63.8,124.7,88.9,7.1,113.5,159.9,89.5,117.8,27.7,109.8,71.3,96.0,110.6,82.1,1
2,110,1136.5,341.5,137.0,297.0,0.46127945,175.1,97.1,27.3,153.2,107.0,2.5,170.6,103.1,147.4,168.8,73.8,150.0,69.8,104.5,109.5,76.2,1
1,111,986.5,435.0,247.0,334.0,0.73952097,149.3,136.1,65.7,131.1,82.4,14.6,108.1,166.1,83.0,110.7,19.6,101.3,70.4,97.0,110.8,81.7,1
2,111,1133.0,341.0,144.0,298.0,0.48322147,173.2,97.2,29.1,157.6,106.8,0.2,171.2,103.2,147.8,169.5,73.1,149.0,68.1,107.0,109.0,75.9,1
1,112,985.0,435.0,248.0,330.0,0.75151515,145.5,135.6,63.4,126.3,77.5,18.1,111.3,164.5,85.8,115.3,20.6,103.1,72.2,95.6,109.7,82.5,1
2,112,1131.5,340.0,145.0,302.0,0.48013246,177.3,98.8,32.1,153.8,107.8,0.9,166.2,104.5,145.6,165.0,71.7,146.5,66.7,108.6,109.8,74.8,1
1,113,980.5,434.0,251.0,330.0,0.76060605,140.9,132.4,59.1,119.4,76.8,17.8,112.4,161.5,90.2,116.0,22.2,106.0,73.2,94.7,108.3,83.8,1
2,113,1130.0,339.5,150.0,307.0,0.48859936,175.5,93.9,31.4,149.4,110.2,2.1,177.2,103.3,147.3,177.5,72.7,148.5,62.5,112.3,109.5,75.7,1
1,114,977.0,435.5,246.0,331.0,0.7432024,140.9,135.0,59.0,122.1,76.4,17.3,131.0,158.7,94.6,131.3,36.9,120.5,76.1,93.7,106.7,83.6,1
2,114,1127.0,344.0,152.0,312.0,0.4871795,180.0,93.0,35.4,156.5,111.1,6.6,166.9,99.4,142.4,165.9,76.6,143.1,57.6,117.7,118.2,66.5,1
1,115,974.0,436.0,250.0,332.0,0.75301206,150.3,138.7,62.9,132.7,65.3,28.7,128.1,160.4,92.1,127.5,32.7,115.5,75.7,94.0,107.4,82.8,1
2,115,1125.0,344.5,154.0,319.0,0.4827586,177.8,92.3,34.1,155.6,109.7,5.8,172.1,94.8,145.9,171.7,80.7,147.7,58.2,115.5,119.3,66.9,1
1,116,970.5,436.5,253.0,333.0,0.7597598,150.1,138.3,63.0,137.5,57.4,37.6,122.6,163.2,89.1,121.0,27.6,109.5,75.3,95.0,107.7,82.0,1
2,116,1123.5,344.0,155.0,322.0,0.48136646,179.8,86.6,31.9,153.4,114.0,5.5,174.3,88.5,149.2,174.9,88.5,151.9,54.8,119.5,122.2,63.5,1
1,117,969.0,437.0,254.0,334.0,0.76047903,150.3,138.3,62.3,146.7,46.2,47.8,121.6,164.1,87.8,116.7,27.8,109.8,76.0,94.0,108.0,82.0,1
2,117,1124.0,345.5,154.0,327.0,0.470948,176.3,91.0,31.2,149.0,110.5,2.8,177.1,95.2,149.4,176.2,81.3,152.7,59.9,113.3,115.4,71.4,1
1,118,967.0,438.5,254.0,335.0,0.75820893,148.3,135.8,62.4,130.6,72.7,22.2,112.4,167.9,83.8,112.3,18.8,102.2,73.4,94.9,108.3,83.4,1
2,118,1123.5,353.0,151.0,338.0,0.44674557,177.8,90.3,30.5,146.0,111.2,2.0,177.4,95.2,148.6,176.3,81.3,152.1,59.8,113.2,116.2,70.8,1
1,119,965.0,440.5,254.0,341.0,0.74486804,144.4,134.0,61.3,136.3,63.9,32.2,106.0,170.4,80.8,104.9,15.1,97.5,72.7,96.1,108.8,82.4,1
2,119,1123.0,357.5,148.0,337.0,0.43916914,178.3,85.9,26.8,146.5,113.1,1.2,179.1,94.3,148.2,176.5,84.7,153.7,59.1,114.4,117.5,69.0,1
1,120,961.0,442.0,246.0,344.0,0.71511626,142.9,132.0,59.9,135.2,66.4,30.1,99.7,171.7,79.8,101.2,10.4,93.3,72.0,96.5,108.5,82.9,1
2,120,1122.5,360.5,147.0,331.0,0.44410875,174.5,90.3,36.2,144.3,119.6,0.8,177.8,94.4,144.9,179.8,84.1,148.8,54.1,120.4,120.7,64.8,1
1,121,954.5,442.5,235.0,347.0,0.67723346,138.2,130.5,56.6,138.1,56.7,38.5,97.6,172.4,80.4,98.4,9.7,93.3,73.9,95.2,107.2,83.6,1
2,121,1123.0,364.0,144.0,326.0,0.4417178,170.4,83.9,33.6,153.6,122.1,4.0,174.8,88.2,142.6,174.6,92.1,146.5,50.3,126.1,129.2,54.5,1
1,122,953.5,444.0,235.0,350.0,0.67142856,137.9,129.9,57.3,138.2,58.9,37.2,98.5,171.0,80.8,100.2,9.7,92.8,72.6,96.1,108.2,83.1,1
2,122,1123.5,366.0,141.0,322.0,0.4378882,164.0,78.7,30.6,146.8,130.6,3.4,174.9,76.0,149.3,174.2,102.6,152.5,48.1,127.3,134.7,49.9,1
1,123,955.0,448.0,238.0,358.0,0.66480446,138.2,129.8,57.7,139.0,60.6,35.7,108.5,165.6,85.5,110.3,15.7,98.3,72.1,96.4,108.9,82.6,1
2,123,1125.0,372.5,144.0,313.0,0.4600639,162.8,84.0,26.5,137.9,120.5,3.3,171.5,91.2,143.1,173.4,88.5,148.2,57.4,117.2,125.7,59.7,1
1,124,952.0,453.5,234.0,367.0,0.63760215,144.6,127.2,55.3,134.6,61.1,35.6,121.7,156.0,93.5,120.7,27.4,108.4,71.9,96.6,110.5,81.0,1
2,124,1125.0,373.0,146.0,308.0,0.47402596,169.5,85.9,36.8,144.6,126.1,0.8,170.0,87.4,141.9,170.4,91.9,146.9,49.0,125.3,130.8,54.9,1
1,125,949.5,456.0,229.0,372.0,0.6155914,147.0,127.2,56.1,134.5,63.0,34.5,124.7,152.9,96.3,124.1,28.6,109.2,71.1,97.5,110.8,80.6,1
2,125,1127.5,376.0,143.0,304.0,0.47039473,160.0,82.8,29.7,133.8,125.3,4.3,168.9,88.7,142.3,170.9,90.6,147.5,53.1,121.0,129.0,56.9,1
1,126,948.0,457.0,226.0,370.0,0.6108108,149.6,127.9,56.7,140.3,57.7,40.3,117.6,157.5,91.8,116.8,23.8,103.7,71.2,98.0,110.8,80.0,1
2,126,1128.5,377.5,143.0,299.0,0.47826087,152.0,68.7,24.6,130.5,135.8,4.0,166.0,76.2,139.7,168.2,102.4,142.4,44.1,131.8,144.1,40.0,1
1,127,948.0,458.0,228.0,372.0,0.61290324,150.0,127.9,57.7,138.0,60.5,38.6,110.2,159.7,88.9,111.0,19.6,99.0,70.2,99.0,111.4,79.3,1
2,127,1130.0,378.5,142.0,299.0,0.4749164,154.7,69.6,22.6,133.4,132.2,3.9,165.7,77.1,141.6,168.3,101.4,144.8,47.0,128.3,141.3,43.4,1
1,128,949.0,459.5,228.0,371.0,0.61455524,145.6,127.0,56.3,135.6,62.3,36.0,103.9,164.0,85.1,105.5,15.1,95.2,70.7,98.3,110.9,80.1,1
2,128,1130.0,378.5,142.0,299.0,0.4749164,158.7,70.8,23.9,134.9,134.3,6.3,167.1,71.8,146.2,171.0,108.9,152.1,46.9,128.0,142.0,43.2,1
1,129,949.5,462.0,227.0,364.0,0.62362635,147.5,127.9,57.5,139.4,58.5,40.4,105.1,162.6,85.8,105.8,17.2,96.3,70.4,98.9,111.7,79.0,1
2,129,1130.0,378.5,140.0,299.0,0.46822742,174.4,87.4,35.6,144.1,125.1,2.2,170.2,83.5,145.2,171.4,96.6,150.7,51.7,122.9,131.3,54.1,1
1,130,950.0,463.0,226.0,360.0,0.62777776,146.7,128.3,56.7,136.4,62.2,36.2,99.0,170.6,79.0,101.2,9.1,88.7,71.6,98.5,110.4,79.6,1
2,130,1131.5,379.0,133.0,298.0,0.44630873,174.6,89.7,32.6,144.6,121.3,4.3,172.6,83.4,149.9,173.4,96.5,155.7,57.1,117.0,126.7,59.2,1
1,131,950.5,464.5,227.0,359.0,0.632312,148.4,129.4,58.6,135.3,63.0,36.3,94.4,174.9,74.1,97.2,4.8,83.6,70.8,99.4,111.0,78.8,1
2,131,1133.0,379.0,130.0,298.0,0.4362416,171.4,85.0,28.0,144.5,125.3,7.0,173.9,75.0,154.0,174.9,106.6,160.3,57.0,118.3,131.0,53.8,1
1,132,951.0,466.0,226.0,356.0,0.6348315,147.1,129.9,58.2,138.0,56.3,41.9,91.8,175.6,72.7,93.0,5.3,83.7,71.7,98.3,111.7,78.3,1
2,132,1135.0,378.5,128.0,299.0,0.42809364,166.9,72.2,23.4,144.0,133.8,6.2,173.4,55.5,154.7,174.1,124.6,158.5,48.8,127.6,149.8,33.8,1
1,133,953.0,468.5,230.0,351.0,0.65527064,147.1,129.8,59.4,131.4,61.2,36.9,88.8,174.3,72.7,90.7,6.2,84.7,70.4,98.1,113.0,78.5,1
2,133,1133.5,377.0,127.0,302.0,0.4205298,175.3,88.7,26.1,146.3,119.2,7.5,175.8,76.5,159.4,177.3,102.7,164.4,62.6,111.7,124.0,61.7,1
1,134,953.5,470.5,229.0,345.0,0.6637681,146.0,129.3,59.5,131.2,62.0,36.5,93.1,172.5,73.9,94.8,8.0,86.1,69.8,98.5,113.6,78.1,1
2,134,1134.5,374.5,123.0,307.0,0.40065145,176.0,90.4,25.9,147.6,116.2,6.9,176.1,76.2,161.6,177.5,101.8,165.8,64.5,109.4,122.2,64.0,1
1,135,955.5,471.5,235.0,343.0,0.6851312,145.0,129.1,59.9,129.2,63.7,35.0,92.1,173.8,72.2,93.6,6.6,84.6,69.2,98.7,114.0,78.0,1
2,135,1132.0,373.0,124.0,310.0,0.4,178.8,96.8,28.5,149.1,112.4,8.2,178.1,80.8,164.2,179.9,98.4,170.9,68.2,104.2,115.0,72.5,1
1,136,956.5,472.5,239.0,345.0,0.6927536,140.9,127.6,61.1,123.6,68.4,32.4,93.1,171.2,72.5,95.2,8.6,84.9,66.5,100.8,116.3,76.4,1
2,136,1131.5,372.5,125.0,311.0,0.40192926,179.9,99.0,30.5,155.1,109.1,6.8,165.3,89.1,158.5,170.0,92.0,168.6,68.6,102.3,112.5,76.6,1
1,137,956.5,472.5,241.0,343.0,0.7026239,141.4,128.5,61.9,125.5,66.7,34.2,93.9,171.5,72.4,96.5,8.2,84.6,66.6,100.9,116.1,76.4,1
2,137,1131.0,371.0,124.0,314.0,0.39490446,173.5,93.5,29.2,153.7,114.4,5.6,167.4,83.2,158.8,171.3,98.0,167.0,64.3,108.7,118.0,69.0,1
1,138,956.0,472.5,242.0,341.0,0.7096774,139.1,128.7,62.8,128.8,62.6,39.1,95.8,169.9,72.8,97.1,10.4,85.6,65.8,101.7,117.3,75.2,1
2,138,1131.0,370.5,126.0,315.0,0.4,171.8,87.0,29.2,153.6,123.5,6.9,166.4,73.9,159.9,170.1,106.8,166.2,57.8,116.6,126.3,59.4,1
1,139,957.5,472.5,247.0,341.0,0.7243402,136.7,128.7,60.3,126.1,63.4,36.1,92.5,172.8,71.6,91.6,9.4,85.9,68.4,99.5,115.6,76.5,1
2,139,1131.0,370.0,124.0,316.0,0.39240506,175.2,89.5,26.6,154.3,117.3,5.5,175.3,77.8,159.7,175.6,100.6,163.3,62.9,111.8,122.6,62.7,1
1,140,956.5,471.5,247.0,339.0,0.72861356,136.3,128.9,57.8,129.8,59.2,39.0,100.4,169.7,76.1,96.5,17.7,94.1,71.2,98.2,114.2,76.4,1
