Employee ID,Frame,Box x,Box y,Box width,Box height,Width-to-height ratio,right_shoulder&right_elbow - RIGHT_ELBOW - right_elbow&right_wrist,right_shoulder&right_elbow - RIGHT_SHOULDER - right_shoulder&left_shoulder,right_shoulder&right_elbow - RIGHT_SHOULDER - right_shoulder&right_hip,left_shoulder&left_elbow - LEFT_ELBOW - left_elbow&left_wrist,left_shoulder&left_elbow - LEFT_SHOULDER - right_shoulder&left_shoulder,left_shoulder&left_elbow - LEFT_SHOULDER - left_shoulder&left_hip,right_hip&right_knee - RIGHT_KNEE - right_knee&right_ankle,right_hip&right_knee - RIGHT_HIP - right_hip&left_hip,right_hip&right_knee - RIGHT_HIP - right_shoulder&right_hip,left_hip&left_knee - LEFT_KNEE - left_knee&left_ankle,left_hip&left_knee - LEFT_HIP - right_hip&left_hip,left_hip&left_knee - LEFT_HIP - left_shoulder&left_hip,right_shoulder&left_shoulder - RIGHT_SHOULDER - right_shoulder&right_hip,right_shoulder&left_shoulder - LEFT_SHOULDER - left_shoulder&left_hip,right_hip&left_hip - RIGHT_HIP - right_shoulder&right_hip,right_hip&left_hip - LEFT_HIP - left_shoulder&left_hip,Fatigue or not
1,51,1077.0,458.0,222.0,230.0,0.9652174,172.6,126.7,94.6,169.6,59.5,79.7,94.1,159.6,47.9,92.3,20.4,56.6,32.1,139.2,152.5,36.2,0
2,51,1207.5,340.0,145.0,202.0,0.7178218,173.9,91.5,91.0,155.1,100.4,78.4,150.4,121.6,58.4,161.7,83.5,84.3,0.5,178.7,180.0,0.7,0
1,52,1076.5,457.5,223.0,229.0,0.9737991,172.9,127.2,95.2,159.8,72.7,65.2,96.2,160.1,47.6,95.4,19.7,57.5,32.0,137.9,152.3,37.8,0
2,52,1207.5,340.5,147.0,203.0,0.7241379,174.1,90.8,89.4,154.8,101.1,76.4,149.1,122.6,58.3,161.2,84.2,86.1,1.4,177.6,179.1,1.9,0
1,53,1074.0,456.0,220.0,234.0,0.94017094,178.6,128.8,94.4,171.1,66.2,66.2,101.2,152.5,60.2,101.2,26.2,72.1,34.4,132.4,147.3,45.9,0
2,53,1208.0,339.0,146.0,200.0,0.73,173.6,91.2,89.9,153.7,103.5,74.7,148.1,122.9,58.3,158.9,85.7,87.4,1.3,178.2,178.8,1.7,0
1,54,1072.5,454.0,217.0,240.0,0.90416664,173.4,125.1,88.7,165.2,66.7,63.7,106.1,151.0,62.8,105.4,27.6,74.6,36.3,130.4,146.2,47.1,0
2,54,1208.5,336.5,145.0,197.0,0.7360406,172.7,92.4,91.8,153.6,103.2,75.9,149.3,121.6,58.7,161.0,87.7,88.4,0.5,179.1,179.7,0.7,0
1,55,1071.0,453.0,216.0,242.0,0.892562,165.6,123.1,85.8,165.8,56.7,75.9,106.4,155.0,58.6,103.8,25.0,68.6,37.3,132.6,146.4,43.6,0
2,55,1208.0,337.0,146.0,200.0,0.73,174.6,91.1,90.8,155.6,104.0,76.0,148.6,120.4,60.3,160.9,87.7,88.0,0.3,179.9,179.3,0.3,0
1,56,1069.0,449.5,214.0,249.0,0.85943776,166.9,123.2,86.1,165.8,58.9,73.8,108.7,155.1,57.9,106.9,24.5,67.6,37.2,132.7,147.0,43.1,0
2,56,1207.5,337.0,145.0,206.0,0.70388347,173.5,88.3,90.3,155.5,104.1,79.1,150.2,118.0,60.4,163.9,88.4,85.5,2.0,176.8,178.3,2.9,0
1,57,1067.0,446.5,210.0,259.0,0.8108108,169.1,122.0,80.7,164.8,58.9,70.4,111.6,154.8,62.4,109.7,25.1,71.7,41.3,129.3,142.8,46.6,0
2,57,1208.0,335.0,146.0,206.0,0.70873785,173.9,90.5,91.0,154.6,102.5,77.9,154.0,116.1,63.2,167.2,87.1,86.5,0.5,179.6,179.3,0.7,0
1,58,1067.5,444.5,209.0,265.0,0.78867924,178.4,118.9,73.2,161.7,74.4,51.8,123.5,140.3,79.5,122.6,41.5,89.4,45.8,126.2,140.1,47.9,0
2,58,1208.5,333.0,145.0,210.0,0.6904762,174.5,89.9,89.3,155.4,104.8,74.4,156.4,116.2,64.4,169.0,89.1,90.0,0.6,179.1,179.4,0.9,0
1,59,1067.5,443.5,209.0,269.0,0.7769517,178.7,118.0,71.6,164.3,72.3,53.8,129.4,137.4,82.7,128.9,43.9,91.5,46.3,126.2,139.9,47.6,0
2,59,1208.5,334.0,145.0,222.0,0.6531532,175.8,89.3,84.3,154.2,105.7,66.3,153.5,114.1,70.8,170.1,89.9,97.9,5.0,172.0,175.1,7.9,0
1,60,1065.0,439.0,210.0,278.0,0.7553957,178.3,118.3,71.5,166.0,77.0,48.6,137.1,132.4,87.6,137.3,49.2,96.8,46.9,125.6,140.0,47.6,0
2,60,1208.0,335.5,150.0,237.0,0.6329114,177.5,86.9,80.6,151.5,113.1,58.3,155.3,103.5,83.9,165.8,88.0,97.6,6.3,171.4,172.6,9.6,0
1,61,1062.0,434.0,206.0,292.0,0.70547944,179.6,116.8,66.3,163.9,73.6,49.0,136.1,135.3,89.6,135.1,45.6,97.5,50.5,122.6,135.1,51.8,0
2,61,1208.5,335.0,151.0,240.0,0.62916666,176.7,84.4,76.0,151.5,113.4,54.9,159.5,95.9,93.8,167.1,86.3,99.3,8.4,168.2,170.3,13.1,0
1,62,1061.0,427.0,202.0,304.0,0.6644737,176.5,117.8,65.8,169.0,69.5,52.1,140.7,131.4,95.5,139.7,48.1,101.3,52.0,121.6,133.2,53.2,0
2,62,1207.0,332.0,148.0,246.0,0.60162604,179.1,87.5,67.3,151.0,114.2,33.3,160.5,94.7,105.8,169.4,88.8,121.4,20.3,147.5,159.6,32.7,0
1,63,1061.0,421.0,202.0,316.0,0.6392405,176.3,117.1,60.1,167.6,70.3,46.0,146.6,127.0,105.4,145.9,52.3,111.4,57.0,116.3,127.6,59.1,0
