Employee ID,Frame,Box x,Box y,Box width,Box height,Width-to-height ratio,right_shoulder&right_elbow - RIGHT_ELBOW - right_elbow&right_wrist,right_shoulder&right_elbow - RIGHT_SHOULDER - right_shoulder&left_shoulder,right_shoulder&right_elbow - RIGHT_SHOULDER - right_shoulder&right_hip,left_shoulder&left_elbow - LEFT_ELBOW - left_elbow&left_wrist,left_shoulder&left_elbow - LEFT_SHOULDER - right_shoulder&left_shoulder,left_shoulder&left_elbow - LEFT_SHOULDER - left_shoulder&left_hip,right_hip&right_knee - RIGHT_KNEE - right_knee&right_ankle,right_hip&right_knee - RIGHT_HIP - right_hip&left_hip,right_hip&right_knee - RIGHT_HIP - right_shoulder&right_hip,left_hip&left_knee - LEFT_KNEE - left_knee&left_ankle,left_hip&left_knee - LEFT_HIP - right_hip&left_hip,left_hip&left_knee - LEFT_HIP - left_shoulder&left_hip,right_shoulder&left_shoulder - RIGHT_SHOULDER - right_shoulder&right_hip,right_shoulder&left_shoulder - LEFT_SHOULDER - left_shoulder&left_hip,right_hip&left_hip - RIGHT_HIP - right_shoulder&right_hip,right_hip&left_hip - LEFT_HIP - left_shoulder&left_hip,Fatigue or not
1,60,1775.5,594.5,289.0,719.0,0.40194714,121.1,81.1,2.6,148.4,118.7,34.8,150.8,61.6,153.8,136.8,130.3,129.5,83.7,83.9,92.2,100.2,0
2,60,1506.5,528.0,211.0,488.0,0.43237704,148.9,107.2,17.1,172.6,104.2,25.1,175.0,103.7,169.0,168.6,96.9,159.6,90.0,79.1,87.3,103.5,0
1,61,1775.5,596.0,289.0,732.0,0.39480874,115.4,85.1,2.0,146.0,117.7,33.2,151.3,64.1,155.9,137.5,126.9,132.5,83.0,84.4,91.9,100.7,0
2,61,1505.5,525.5,213.0,493.0,0.43204868,148.0,105.9,18.5,177.6,107.9,27.0,176.5,101.1,169.5,168.0,97.0,160.7,87.4,80.9,89.4,102.2,0
1,62,1776.0,591.5,288.0,737.0,0.39077342,105.0,89.1,6.6,143.5,117.3,31.6,152.8,67.1,158.9,139.8,124.2,135.8,82.5,85.7,91.8,100.0,0
2,62,1504.5,524.5,211.0,495.0,0.42626262,151.8,105.1,18.1,174.6,107.2,25.5,176.6,102.9,166.4,168.1,94.4,164.9,86.9,81.7,90.7,100.7,0
1,63,1774.5,598.5,291.0,763.0,0.38138926,107.6,89.8,6.4,142.6,116.6,30.7,154.5,68.9,159.7,143.4,121.4,138.6,83.5,85.8,90.7,100.0,0
2,63,1504.0,522.0,206.0,502.0,0.41035858,152.0,106.4,18.6,171.8,105.6,24.8,175.9,103.9,166.0,171.4,91.7,167.1,87.8,80.9,90.1,101.2,0
1,64,1772.5,592.5,295.0,761.0,0.38764784,113.2,91.4,9.3,148.8,120.0,32.4,157.9,72.8,164.7,147.1,118.4,143.2,82.1,87.6,91.9,98.4,0
2,64,1502.5,520.5,205.0,505.0,0.4059406,154.2,105.3,17.6,170.4,106.1,24.9,176.5,104.1,165.1,171.6,91.1,168.5,87.6,81.2,90.7,100.4,0
1,65,1771.0,588.0,298.0,760.0,0.39210525,107.2,93.8,12.7,152.6,122.3,34.0,161.1,75.4,168.0,150.8,115.6,146.4,81.1,88.3,92.6,98.0,0
2,65,1502.0,518.5,204.0,509.0,0.40078586,155.3,104.0,17.1,165.7,107.3,25.9,176.3,101.9,165.7,175.1,90.1,170.5,86.9,81.4,92.3,99.4,0
1,66,1769.5,587.0,301.0,764.0,0.39397904,110.3,93.9,12.1,152.9,120.8,33.3,161.9,76.9,169.4,152.7,113.4,148.5,81.8,87.6,92.5,98.1,0
2,66,1502.5,517.0,201.0,510.0,0.39411765,153.1,105.3,17.2,172.1,106.2,25.6,177.2,102.3,167.2,171.8,92.4,166.8,88.1,80.6,90.5,100.7,0
1,67,1769.5,581.5,301.0,765.0,0.39346406,116.9,93.9,11.4,154.5,120.6,33.4,161.8,77.9,170.5,152.9,112.5,149.8,82.5,87.2,92.6,97.7,0
2,67,1502.5,517.0,201.0,514.0,0.39105058,155.2,103.9,15.9,173.0,106.7,25.9,175.8,102.3,166.8,173.3,92.6,167.1,88.0,80.8,90.8,100.3,0
1,68,1769.0,573.0,302.0,754.0,0.40053052,123.6,95.5,13.7,157.5,123.2,35.2,159.7,76.9,170.3,151.5,114.2,149.0,81.8,88.0,93.4,96.7,0
2,68,1503.0,517.0,200.0,516.0,0.3875969,157.2,104.2,17.0,171.1,107.5,25.9,175.3,103.4,164.4,175.4,90.4,170.7,87.3,81.6,92.2,98.9,0
1,69,1767.5,572.5,305.0,763.0,0.39973786,126.2,93.8,11.3,159.3,123.2,35.6,159.5,77.2,171.3,152.1,112.4,151.6,82.4,87.6,94.0,96.0,0
2,69,1502.0,515.5,198.0,519.0,0.3815029,156.6,104.8,17.4,172.3,107.2,25.7,175.3,103.5,164.0,176.6,90.0,171.4,87.4,81.5,92.5,98.6,0
1,70,1765.0,568.0,310.0,766.0,0.40469974,122.4,92.1,10.8,160.1,125.8,36.6,157.4,75.0,171.0,151.3,113.7,152.8,81.3,89.2,96.0,93.5,0
2,70,1501.0,516.5,196.0,519.0,0.37764934,156.5,105.4,18.0,172.6,107.3,25.6,176.3,103.4,164.0,176.7,89.8,171.9,87.4,81.7,92.6,98.3,0
1,71,1766.0,565.5,308.0,769.0,0.40052015,130.9,91.3,10.9,162.8,127.4,37.4,157.2,73.5,170.8,152.5,113.2,154.5,80.4,90.0,97.3,92.3,0
2,71,1500.5,516.5,195.0,519.0,0.37572256,155.5,104.8,17.7,174.1,109.1,27.0,177.9,102.6,165.0,175.6,90.9,170.8,87.1,82.2,92.4,98.3,0
1,72,1764.5,564.0,311.0,774.0,0.4018088,122.5,92.2,10.5,162.9,126.4,38.2,157.5,73.6,169.5,152.4,111.9,154.0,81.7,88.3,95.9,94.1,0
2,72,1500.0,515.5,194.0,519.0,0.37379575,156.8,104.3,17.0,176.5,109.4,27.2,178.4,102.5,165.3,175.3,91.1,170.6,87.3,82.2,92.2,98.3,0
1,73,1762.5,565.0,315.0,784.0,0.4017857,126.6,92.0,9.6,163.8,126.3,39.2,157.3,72.6,168.0,152.4,111.1,153.8,82.4,87.1,95.4,95.1,0
2,73,1500.5,515.0,193.0,520.0,0.37115383,156.5,103.3,16.3,174.4,109.7,27.3,178.5,102.1,165.4,174.6,91.3,170.6,87.0,82.4,92.5,98.1,0
1,74,1762.5,564.5,315.0,789.0,0.39923954,131.0,92.3,10.5,158.9,124.6,37.1,158.1,73.4,168.9,152.3,109.3,155.5,81.8,87.5,95.5,95.2,0
2,74,1500.5,513.0,193.0,522.0,0.3697318,157.0,102.9,16.3,176.6,110.2,27.2,178.7,102.4,164.8,174.4,90.9,171.4,86.6,83.0,92.8,97.7,0
1,75,1763.0,559.5,314.0,783.0,0.40102172,126.8,92.7,11.9,157.0,125.5,37.4,159.5,73.2,169.2,154.0,108.7,156.2,80.8,88.1,95.9,95.1,0
2,75,1500.5,512.5,193.0,523.0,0.36902484,156.4,101.8,16.4,174.4,111.1,27.2,179.5,101.5,164.9,172.2,91.6,171.4,85.4,84.0,93.6,97.0,0
1,76,1762.0,559.5,316.0,787.0,0.40152478,126.2,91.6,10.7,156.4,125.3,37.4,161.0,72.7,168.8,155.1,107.3,157.5,80.9,87.9,96.1,95.2,0
2,76,1500.0,512.0,192.0,522.0,0.3678161,157.2,101.8,15.9,173.3,110.4,27.1,179.6,101.8,164.6,171.1,91.2,171.6,85.9,83.3,93.5,97.2,0
1,77,1762.0,559.5,316.0,791.0,0.39949432,117.0,94.0,14.3,155.9,125.8,36.4,162.8,73.9,170.6,156.5,106.6,159.1,79.7,89.4,96.7,94.2,0
2,77,1498.0,513.5,194.0,523.0,0.3709369,157.9,100.0,15.8,164.1,108.3,23.9,179.9,99.9,164.2,174.5,90.0,174.5,84.2,84.4,95.9,95.5,0
1,78,1761.5,555.5,317.0,787.0,0.40279543,112.5,93.3,14.5,156.9,127.3,37.3,162.4,71.8,169.5,156.5,107.1,159.3,78.8,90.0,97.6,93.6,0
2,78,1498.0,513.0,194.0,524.0,0.370229,157.0,100.7,16.4,164.4,107.9,24.0,179.9,99.6,164.7,173.9,89.4,174.6,84.4,84.0,95.7,96.0,0
1,79,1761.0,556.5,318.0,793.0,0.4010088,120.7,92.8,13.1,156.9,126.0,36.9,161.3,71.1,168.9,155.8,106.8,159.7,79.7,89.1,97.7,93.4,0
2,79,1498.0,513.5,194.0,525.0,0.36952382,157.3,100.1,15.5,164.6,109.0,25.5,178.9,98.4,166.2,172.2,90.2,173.5,84.7,83.5,95.5,96.3,0
1,80,1760.0,555.0,320.0,792.0,0.4040404,125.9,92.7,12.4,157.0,125.5,36.8,162.4,70.6,168.5,156.5,106.8,160.1,80.3,88.7,97.9,93.1,0
2,80,1498.0,514.5,194.0,519.0,0.37379575,156.6,101.1,13.6,162.0,111.3,30.9,174.5,100.6,166.9,168.3,90.5,170.0,87.5,80.5,92.5,99.5,0
1,81,1759.0,556.5,322.0,799.0,0.40300375,121.0,92.4,12.2,159.3,125.9,37.1,162.6,70.7,169.3,156.4,106.3,161.4,80.2,88.8,98.6,92.4,0
2,81,1498.0,515.5,194.0,519.0,0.37379575,155.8,101.6,14.1,163.1,110.2,30.0,174.6,100.1,167.4,167.8,90.1,170.1,87.5,80.2,92.5,99.8,0
1,82,1758.5,561.0,323.0,810.0,0.39876544,116.1,92.1,11.7,157.9,125.4,36.8,160.7,70.4,168.3,152.9,107.4,159.5,80.5,88.6,97.9,93.1,0
2,82,1497.5,515.5,195.0,519.0,0.37572256,157.2,101.6,14.8,164.7,109.2,28.5,177.5,101.2,165.7,171.1,88.9,171.8,86.8,80.8,93.1,99.3,0
1,83,1758.5,554.5,323.0,795.0,0.4062893,112.9,92.3,12.1,156.6,125.0,35.9,156.9,68.5,166.9,147.7,110.6,157.0,80.2,89.1,98.3,92.4,0
2,83,1497.5,516.0,195.0,518.0,0.3764479,157.0,102.2,15.1,163.7,109.7,29.1,177.8,101.6,165.5,172.0,88.2,172.5,87.2,80.6,92.9,99.3,0
1,84,1758.0,555.0,324.0,794.0,0.40806046,112.2,93.1,13.9,155.8,125.0,34.7,156.8,69.0,168.2,146.9,111.5,157.2,79.3,90.3,99.1,91.3,0
2,84,1496.5,515.5,193.0,517.0,0.37330756,156.4,102.6,15.2,162.0,109.3,29.0,176.8,100.4,167.0,171.4,88.8,171.6,87.5,80.3,92.6,99.6,0
1,85,1757.5,548.0,325.0,776.0,0.41881442,108.3,93.2,13.3,154.9,125.1,35.2,154.1,68.3,166.9,142.9,115.2,153.2,79.9,89.9,98.5,91.6,0
2,85,1496.0,516.0,194.0,516.0,0.375969,154.4,104.0,16.1,164.7,109.4,29.4,177.5,101.2,166.4,172.0,88.1,172.3,87.9,80.0,92.4,99.7,0
1,86,1756.5,549.0,327.0,776.0,0.42139176,110.0,93.5,11.2,152.9,122.0,34.2,149.4,67.0,164.1,136.8,118.3,148.9,82.4,87.8,97.1,92.8,0
2,86,1495.0,516.0,194.0,516.0,0.375969,153.8,104.1,16.3,163.8,109.1,29.0,179.0,101.3,166.2,173.6,88.3,172.0,87.8,80.0,92.5,99.7,0
1,87,1755.5,545.0,329.0,768.0,0.4283854,112.3,93.8,12.2,155.7,123.6,34.6,146.0,64.6,163.3,135.2,121.8,147.4,81.6,89.0,98.6,90.7,0
2,87,1494.5,517.0,193.0,516.0,0.374031,153.1,104.6,17.3,164.8,108.8,28.3,177.7,100.7,166.6,172.1,88.9,171.6,87.3,80.5,92.7,99.5,0
1,88,1752.5,544.0,335.0,766.0,0.4373368,110.5,94.1,12.3,154.8,123.3,34.1,148.1,65.7,164.9,138.0,121.4,148.7,81.8,89.2,99.2,89.8,0
2,88,1492.5,516.5,193.0,515.0,0.3747573,154.7,104.7,18.0,164.2,108.6,27.7,178.1,100.8,165.8,172.4,88.3,172.5,86.7,80.8,93.3,99.1,0
1,89,1751.5,544.5,337.0,767.0,0.43937418,108.3,94.0,13.2,153.0,122.5,32.2,150.2,68.0,167.9,140.2,120.5,150.5,80.8,90.3,99.9,89.0,0
2,89,1490.0,516.5,194.0,515.0,0.37669903,153.6,105.8,19.0,164.6,107.8,27.1,178.4,100.9,166.0,172.7,88.9,171.8,86.9,80.7,93.2,99.3,0
1,90,1751.0,549.0,338.0,776.0,0.43556702,113.2,95.2,13.8,154.4,122.0,32.3,149.8,67.5,167.1,139.9,121.5,149.2,81.4,89.7,99.6,89.3,0
2,90,1487.0,517.0,196.0,514.0,0.38132295,152.9,107.8,19.2,167.8,105.6,26.1,178.4,103.2,164.8,173.4,88.6,171.4,88.6,79.5,92.0,99.9,0
1,91,1751.0,552.5,338.0,783.0,0.43167305,111.9,94.7,13.6,154.2,121.8,32.0,152.1,67.3,167.3,142.5,121.4,149.4,81.1,89.7,100.0,89.2,0
2,91,1486.0,516.5,200.0,513.0,0.38986355,155.0,108.0,19.0,169.2,105.3,26.0,177.3,105.0,163.2,174.9,88.4,171.7,89.0,79.2,91.8,100.0,0
1,92,1749.5,552.0,341.0,782.0,0.43606138,112.8,94.6,12.7,155.7,122.0,33.1,153.5,67.0,166.4,144.1,122.9,147.3,81.9,88.9,99.4,89.8,0
2,92,1484.0,516.5,202.0,513.0,0.39376217,152.6,107.5,19.3,172.3,104.2,24.3,178.2,105.1,162.7,173.2,90.1,170.3,88.3,79.9,92.2,99.7,0
1,93,1748.5,555.0,343.0,788.0,0.4352792,122.7,90.4,7.9,160.7,121.4,33.5,153.5,68.9,168.5,140.6,126.1,143.9,82.5,87.9,99.6,90.0,0
2,93,1479.5,515.5,205.0,513.0,0.39961013,154.4,107.6,18.8,170.5,104.0,24.4,178.8,106.2,162.1,171.8,91.0,169.1,88.8,79.6,91.7,99.9,0
1,94,1744.5,556.0,351.0,788.0,0.44543147,112.9,95.1,14.6,156.9,125.2,34.4,153.2,65.7,165.9,145.6,127.0,144.5,80.5,90.7,100.2,88.5,0
2,94,1477.0,516.0,208.0,514.0,0.40466926,154.0,107.8,18.4,171.8,103.1,23.9,177.8,108.3,160.3,172.4,91.1,169.0,89.5,79.2,91.4,100.0,0
1,95,1742.5,555.0,355.0,788.0,0.4505076,115.3,96.9,14.5,157.9,123.5,34.6,154.0,65.7,165.1,147.3,127.0,143.6,82.3,88.9,99.4,89.4,0
2,95,1475.5,515.5,211.0,515.0,0.40970874,155.2,108.0,17.9,171.2,102.9,24.1,179.0,108.9,160.1,171.4,92.2,167.8,90.2,78.8,91.0,100.0,0
1,96,1736.5,556.0,367.0,790.0,0.46455696,120.0,98.4,15.6,159.2,123.5,34.7,157.4,67.3,166.7,152.1,127.1,143.9,82.8,88.7,99.4,89.0,0
2,96,1470.5,515.5,221.0,517.0,0.42746615,153.5,107.3,17.4,174.0,102.5,23.0,178.9,110.3,158.5,171.9,93.0,167.5,89.8,79.5,91.2,99.4,0
1,97,1733.0,556.5,374.0,791.0,0.4728192,120.5,99.2,16.1,160.0,123.7,35.4,159.0,67.3,166.9,154.8,126.9,144.3,83.1,88.4,99.7,88.9,0
2,97,1468.5,515.5,221.0,517.0,0.42746615,151.2,107.9,18.3,173.0,102.9,23.1,179.2,109.9,158.9,170.2,95.8,164.8,89.6,79.8,91.2,99.3,0
1,98,1730.0,557.5,380.0,791.0,0.48040456,117.5,99.3,15.9,160.1,123.3,35.4,159.3,67.0,166.5,155.3,126.9,144.0,83.4,87.9,99.5,89.2,0
2,98,1464.5,516.0,229.0,518.0,0.44208494,151.5,107.8,18.6,174.3,102.4,22.0,178.5,110.8,157.7,171.0,95.7,165.4,89.1,80.4,91.5,98.9,0
1,99,1727.0,557.5,386.0,789.0,0.48922688,121.3,100.4,17.7,160.4,125.0,36.0,159.5,66.6,166.3,155.8,128.5,142.7,82.6,89.0,99.6,88.8,0
2,99,1459.0,519.0,230.0,530.0,0.43396226,152.0,103.6,16.7,175.7,100.8,17.6,178.5,105.7,160.6,171.8,97.4,166.4,86.9,83.1,93.7,96.2,0
1,100,1720.5,558.0,399.0,788.0,0.50634515,112.5,104.5,21.7,161.3,126.2,36.8,162.4,69.1,168.2,158.7,128.5,142.9,82.9,89.4,99.1,88.7,0
2,100,1458.0,519.5,230.0,531.0,0.43314502,150.8,103.4,16.5,175.0,101.2,18.2,178.5,105.5,160.6,171.9,97.3,166.4,86.9,83.0,93.9,96.3,0
1,101,1718.0,558.5,404.0,789.0,0.51204056,108.4,105.3,23.0,161.1,126.9,36.7,163.5,69.6,169.2,160.3,128.7,143.4,82.3,90.2,99.6,87.9,0
2,101,1454.5,521.0,229.0,532.0,0.43045112,153.8,102.0,14.8,170.3,101.8,19.1,177.6,105.7,160.3,172.8,96.8,167.1,87.2,82.7,94.0,96.1,0
1,102,1715.5,560.0,409.0,788.0,0.5190355,108.0,105.8,23.0,161.7,127.1,37.1,163.5,69.4,169.6,161.3,129.0,143.9,82.7,90.0,100.1,87.1,0
2,102,1452.0,522.0,226.0,534.0,0.42322096,155.2,101.5,14.2,163.1,102.8,19.9,177.0,106.2,159.9,173.5,96.8,167.3,87.3,82.9,93.9,95.9,0
1,103,1711.5,562.0,417.0,792.0,0.5265151,108.3,107.0,24.2,162.8,126.9,37.0,164.6,70.6,171.1,162.5,128.3,145.0,82.8,89.9,100.5,86.8,0
2,103,1450.5,522.0,231.0,532.0,0.43421054,156.1,103.2,15.8,174.7,105.8,22.7,173.7,108.4,158.3,174.9,97.2,166.6,87.4,83.1,93.3,96.2,0
1,104,1710.0,568.5,420.0,801.0,0.52434456,112.4,106.9,24.7,164.1,128.4,38.5,165.9,71.7,172.5,163.8,126.8,146.1,82.2,89.9,100.8,87.1,0
2,104,1449.0,523.0,232.0,534.0,0.4344569,156.4,103.0,15.7,173.9,104.9,21.9,172.1,109.3,157.1,176.7,96.3,167.7,87.3,83.1,93.7,96.0,0
1,105,1709.5,571.5,421.0,807.0,0.52168524,107.4,107.1,24.2,166.6,128.8,39.7,164.7,71.3,171.7,163.4,126.6,145.8,82.9,89.2,100.4,87.6,0
2,105,1449.0,523.5,230.0,535.0,0.42990655,158.3,102.1,15.6,173.9,107.3,23.5,172.8,107.9,157.9,176.1,96.6,167.9,86.5,83.8,94.2,95.5,0
1,106,1706.0,574.0,428.0,808.0,0.52970296,113.9,107.4,25.2,166.9,130.0,40.0,166.6,72.1,172.1,165.0,126.2,145.9,82.1,90.0,100.0,87.9,0
2,106,1448.0,523.5,230.0,535.0,0.42990655,159.9,100.8,14.2,172.0,108.8,25.0,172.0,108.7,157.1,177.1,96.4,168.1,86.6,83.8,94.1,95.5,0
1,107,1706.5,575.0,427.0,812.0,0.5258621,124.5,108.4,25.6,167.4,129.6,40.3,166.2,72.1,171.2,164.1,126.3,144.9,82.8,89.3,99.1,88.8,0
2,107,1446.5,523.5,229.0,537.0,0.4264432,159.8,99.9,12.7,172.8,109.3,26.1,170.6,109.0,157.7,178.7,95.5,168.2,87.2,83.2,93.3,96.3,0
1,108,1704.0,575.0,432.0,814.0,0.53071254,123.1,110.1,27.9,164.7,129.2,39.5,164.6,71.5,170.5,163.6,126.5,144.3,82.1,89.8,98.9,89.2,0
2,108,1445.5,524.0,229.0,536.0,0.4272388,159.5,99.9,13.0,171.1,110.3,26.6,172.5,108.2,158.5,178.2,95.6,168.2,86.8,83.6,93.3,96.2,0
1,109,1703.5,575.5,429.0,813.0,0.5276753,119.1,108.8,25.5,165.0,127.3,38.6,166.8,73.6,172.1,165.9,124.4,146.1,83.3,88.7,98.5,89.5,0
2,109,1446.0,524.0,232.0,538.0,0.43122676,158.8,100.9,14.5,169.9,111.6,27.7,173.0,106.7,160.0,177.7,96.9,166.8,86.5,83.9,93.3,96.3,0
1,110,1698.0,574.5,418.0,811.0,0.51541305,105.3,109.0,24.6,164.5,124.8,37.2,167.4,76.1,173.4,167.1,122.1,147.2,84.3,87.6,97.3,90.7,0
2,110,1443.0,523.5,226.0,539.0,0.41929498,158.7,101.5,14.8,166.9,111.1,27.8,172.5,106.6,160.1,178.6,96.0,167.5,86.7,83.4,93.3,96.6,0
1,111,1693.0,574.5,416.0,811.0,0.51294696,105.7,107.9,23.4,163.9,123.9,36.5,168.0,76.3,173.3,166.9,122.3,146.7,84.5,87.4,97.0,91.0,0
2,111,1442.0,523.0,224.0,534.0,0.41947564,162.6,102.0,14.4,155.3,108.8,27.5,173.1,108.8,157.4,176.3,94.2,168.3,87.5,81.2,93.8,97.5,0
1,112,1689.0,573.0,414.0,810.0,0.51111114,108.8,106.8,22.6,165.1,124.7,36.9,166.1,75.5,172.6,165.0,123.5,145.6,84.2,87.8,97.1,90.9,0
2,112,1440.0,522.5,218.0,533.0,0.40900564,162.1,102.4,15.1,158.1,108.6,27.2,173.5,108.3,157.7,176.2,92.9,169.7,87.3,81.4,94.0,97.4,0
1,113,1687.0,573.5,412.0,815.0,0.5055215,115.4,103.3,18.8,171.9,125.1,37.7,162.6,73.8,170.9,163.5,122.8,146.2,84.4,87.4,97.2,91.0,0
2,113,1436.5,521.5,209.0,533.0,0.39212006,163.5,102.9,14.5,157.5,108.5,28.4,173.9,106.4,160.5,176.3,92.3,169.4,88.4,80.1,93.1,98.4,0
1,114,1685.5,573.0,409.0,814.0,0.502457,109.9,102.5,18.4,170.3,124.3,36.8,160.0,73.3,170.1,159.7,123.5,145.1,84.1,87.5,96.9,91.5,0
2,114,1435.5,521.5,207.0,533.0,0.38836774,162.9,102.5,13.1,159.2,107.3,28.2,174.6,105.1,162.6,175.9,92.3,168.4,89.4,79.1,92.3,99.3,0
1,115,1682.5,572.0,403.0,814.0,0.49508598,113.6,101.3,17.2,167.6,122.9,36.3,160.0,72.0,168.0,159.1,123.2,143.5,84.1,86.6,96.0,93.3,0
2,115,1437.0,522.0,204.0,532.0,0.38345864,159.9,100.5,14.5,172.6,107.3,24.8,177.1,104.3,161.2,173.0,96.3,166.7,86.0,82.5,94.5,97.0,0
1,116,1679.0,569.0,394.0,812.0,0.48522168,103.6,101.3,17.6,170.0,123.9,35.6,160.0,74.3,170.8,160.6,121.1,147.4,83.7,88.2,96.5,91.5,0
2,116,1435.5,521.5,199.0,533.0,0.37335834,158.2,101.7,15.7,173.3,108.6,26.2,178.4,102.9,162.6,172.5,95.6,167.2,86.0,82.4,94.5,97.2,0
1,117,1676.0,569.5,388.0,813.0,0.47724476,109.1,101.1,18.3,168.9,123.2,34.7,156.7,71.4,169.2,158.4,120.6,148.4,82.8,88.5,97.8,90.9,0
2,117,1433.0,521.5,196.0,533.0,0.36772984,159.6,103.6,17.5,170.8,109.0,27.1,177.5,102.9,162.4,173.4,94.3,168.5,86.1,81.9,94.7,97.2,0
1,118,1672.5,569.0,385.0,814.0,0.47297296,99.7,101.8,18.3,170.9,123.4,35.7,155.6,70.6,167.5,157.4,120.9,147.2,83.4,87.8,96.9,91.9,0
2,118,1432.0,521.5,194.0,537.0,0.3612663,161.5,102.5,17.1,173.0,108.0,25.6,178.5,100.3,164.5,173.7,94.7,168.3,85.5,82.4,95.2,96.9,0
1,119,1668.0,569.5,382.0,815.0,0.46871164,78.6,102.6,19.0,172.0,123.1,35.8,154.3,69.3,166.9,158.4,119.7,148.9,83.6,87.3,97.7,91.4,0
2,119,1430.0,522.0,194.0,540.0,0.35925925,162.6,101.0,15.9,171.9,108.1,25.4,179.9,99.3,165.4,173.1,94.1,169.0,85.2,82.7,95.3,96.8,0
1,120,1665.5,570.0,375.0,816.0,0.4595588,91.2,103.1,20.2,174.4,124.4,36.4,152.8,66.5,165.3,157.6,120.3,149.4,82.9,88.0,98.8,90.3,0
2,120,1427.0,521.5,190.0,543.0,0.3499079,162.5,101.8,16.5,167.5,108.7,26.3,178.9,98.4,166.3,172.2,93.3,169.6,85.3,82.4,95.2,97.0,0
1,121,1660.0,569.5,370.0,815.0,0.45398772,87.1,103.7,23.8,170.7,125.5,36.0,149.0,61.5,164.1,154.3,124.9,147.1,79.9,89.5,102.6,88.0,0
2,121,1424.0,520.0,190.0,542.0,0.3505535,162.4,101.9,17.1,165.8,109.9,27.1,176.2,96.9,167.7,170.1,92.8,170.2,84.8,82.8,95.4,97.0,0
1,122,1657.5,568.0,369.0,812.0,0.4544335,95.1,103.4,23.4,166.2,125.6,36.2,148.0,59.7,162.1,152.7,126.3,145.7,80.1,89.4,102.5,88.0,0
2,122,1423.0,519.5,192.0,543.0,0.35359117,165.5,103.0,17.3,163.0,107.7,26.3,171.5,90.9,174.5,168.2,91.8,169.9,85.7,81.4,94.6,98.3,0
1,123,1655.0,567.5,364.0,815.0,0.44662577,69.9,106.0,23.9,169.0,124.3,37.1,150.1,60.4,161.9,154.0,124.5,146.3,82.1,87.2,101.4,89.3,0
2,123,1422.5,520.0,193.0,544.0,0.35477942,167.3,102.7,16.1,160.9,108.9,28.2,170.6,89.5,176.7,168.9,91.6,169.5,86.6,80.7,93.8,98.9,0
1,124,1654.0,570.0,358.0,822.0,0.43552312,80.6,104.3,23.9,170.8,123.1,35.1,152.0,60.9,164.2,153.8,122.3,149.4,80.3,88.0,103.3,88.4,0
2,124,1420.5,521.5,193.0,545.0,0.35412845,153.0,107.5,20.3,154.8,110.3,30.2,167.7,90.3,176.6,162.1,91.8,168.6,87.2,80.1,93.1,99.5,0
1,125,1648.0,570.5,358.0,825.0,0.4339394,83.7,103.7,23.4,171.0,123.2,35.7,152.1,58.8,162.7,153.7,122.3,149.5,80.3,87.5,103.9,88.3,0
2,125,1419.0,521.5,192.0,545.0,0.35229358,159.2,104.8,18.7,158.8,112.6,31.3,169.5,91.1,174.8,164.3,92.4,169.0,86.1,81.2,94.1,98.5,0
1,126,1645.0,570.5,360.0,825.0,0.43636364,53.6,104.9,24.4,166.3,121.9,34.6,152.0,58.0,161.8,152.5,122.2,149.2,80.5,87.3,103.7,88.5,0
2,126,1418.0,523.5,192.0,549.0,0.34972677,155.3,106.1,19.8,160.4,112.2,31.3,169.7,90.4,175.8,164.3,91.2,169.8,86.3,80.9,93.8,99.0,0
1,127,1643.5,569.0,361.0,824.0,0.4381068,62.8,104.8,25.0,163.0,121.9,34.3,154.1,58.8,162.9,154.0,120.5,151.0,79.8,87.6,104.1,88.5,0
2,127,1416.5,522.5,193.0,547.0,0.35283363,154.3,107.5,21.8,159.6,111.2,30.2,175.2,92.2,173.2,168.3,88.3,173.0,85.7,81.0,94.6,98.7,0
1,128,1639.5,568.0,363.0,826.0,0.4394673,55.8,104.8,24.6,158.7,121.0,33.9,154.9,58.4,162.5,154.8,119.9,151.5,80.2,87.2,104.1,88.6,0
2,128,1415.5,523.5,191.0,549.0,0.34790528,155.3,107.8,22.2,158.3,110.3,29.4,180.0,94.2,171.0,171.9,85.8,175.4,85.6,80.8,94.8,98.8,0
1,129,1636.0,567.0,366.0,826.0,0.44309926,66.4,104.5,24.7,154.8,120.0,32.9,156.1,57.6,161.9,155.0,119.1,152.1,79.8,87.1,104.3,88.8,0
2,129,1414.5,523.0,191.0,548.0,0.34854016,156.2,108.0,22.0,156.6,110.2,29.9,177.8,93.0,172.7,170.0,86.5,174.1,86.0,80.4,94.3,99.4,0
1,130,1635.5,567.0,367.0,830.0,0.44216868,90.9,103.6,24.6,156.7,121.3,33.7,156.0,55.9,161.1,155.3,118.8,153.0,79.0,87.6,105.1,88.2,0
2,130,1414.0,523.5,190.0,549.0,0.3460838,156.6,108.0,21.6,156.3,109.9,30.1,179.1,93.1,173.0,171.2,86.2,173.9,86.5,79.9,93.8,99.9,0
1,131,1633.0,566.5,366.0,829.0,0.44149578,92.9,103.6,24.5,157.4,121.9,34.6,156.8,55.6,161.0,156.1,118.4,153.5,79.1,87.4,105.4,88.2,0
2,131,1413.0,523.0,192.0,550.0,0.3490909,156.6,108.7,22.2,155.9,109.5,29.5,179.4,94.2,172.1,172.2,86.3,173.9,86.5,80.0,93.8,99.8,0
