Employee ID,Frame,Box x,Box y,Box width,Box height,Width-to-height ratio,right_shoulder&right_elbow - RIGHT_ELBOW - right_elbow&right_wrist,right_shoulder&right_elbow - RIGHT_SHOULDER - right_shoulder&left_shoulder,right_shoulder&right_elbow - RIGHT_SHOULDER - right_shoulder&right_hip,left_shoulder&left_elbow - LEFT_ELBOW - left_elbow&left_wrist,left_shoulder&left_elbow - LEFT_SHOULDER - right_shoulder&left_shoulder,left_shoulder&left_elbow - LEFT_SHOULDER - left_shoulder&left_hip,right_hip&right_knee - RIGHT_KNEE - right_knee&right_ankle,right_hip&right_knee - RIGHT_HIP - right_hip&left_hip,right_hip&right_knee - RIGHT_HIP - right_shoulder&right_hip,left_hip&left_knee - LEFT_KNEE - left_knee&left_ankle,left_hip&left_knee - LEFT_HIP - right_hip&left_hip,left_hip&left_knee - LEFT_HIP - left_shoulder&left_hip,right_shoulder&left_shoulder - RIGHT_SHOULDER - right_shoulder&right_hip,right_shoulder&left_shoulder - LEFT_SHOULDER - left_shoulder&left_hip,right_hip&left_hip - RIGHT_HIP - right_shoulder&right_hip,right_hip&left_hip - LEFT_HIP - left_shoulder&left_hip,Fatigue or not
2,51,1741.5,675.0,293.0,350.0,0.8371429,164.2,107.7,71.8,149.1,113.5,23.1,64.7,179.5,36.1,112.5,54.3,98.5,35.9,136.6,143.4,44.2,1
1,52,1413.0,679.5,344.0,345.0,0.9971014,167.1,136.9,101.1,168.5,57.3,82.3,89.1,179.0,30.0,79.2,2.1,35.9,35.8,139.5,150.9,33.7,1
2,52,1741.0,675.0,296.0,350.0,0.8457143,169.1,110.4,74.5,148.9,113.4,23.4,60.0,178.2,34.7,75.1,21.3,65.1,35.9,136.8,143.5,43.8,1
1,53,1411.5,680.5,345.0,343.0,1.0058309,167.2,137.2,101.6,170.0,56.6,82.9,87.2,179.7,28.6,77.8,0.1,33.8,35.6,139.5,151.0,33.9,1
2,53,1741.5,674.5,293.0,349.0,0.83954155,172.0,108.0,69.8,150.1,112.4,21.4,57.7,174.7,32.5,64.2,8.7,54.4,38.2,133.9,142.2,45.8,1
1,54,1411.5,681.0,345.0,342.0,1.0087719,168.3,138.5,101.8,170.9,52.9,85.9,87.7,179.2,29.4,77.1,0.6,34.1,36.7,138.8,149.8,34.7,1
2,54,1742.0,674.5,294.0,349.0,0.84240687,165.0,111.2,73.6,148.8,112.8,21.4,61.4,174.3,32.1,69.0,8.9,54.8,37.6,134.3,142.2,45.9,1
1,55,1411.0,681.5,344.0,341.0,1.0087976,167.6,134.2,101.4,169.0,55.4,87.1,85.9,178.1,28.0,77.3,2.6,33.3,32.9,142.5,153.9,30.7,1
2,55,1741.0,674.0,294.0,350.0,0.84,174.6,113.2,71.0,148.1,111.0,18.6,54.8,169.3,30.8,32.0,27.4,22.3,42.1,129.6,138.5,49.7,1
1,56,1410.5,685.0,347.0,338.0,1.0266272,164.1,134.1,103.5,163.2,59.0,86.1,85.1,176.8,24.0,76.2,4.1,29.2,30.7,145.1,159.2,25.1,1
