Employee ID,Frame,Box x,Box y,Box width,Box height,Width-to-height ratio,right_shoulder&right_elbow - RIGHT_ELBOW - right_elbow&right_wrist,right_shoulder&right_elbow - RIGHT_SHOULDER - right_shoulder&left_shoulder,right_shoulder&right_elbow - RIGHT_SHOULDER - right_shoulder&right_hip,left_shoulder&left_elbow - LEFT_ELBOW - left_elbow&left_wrist,left_shoulder&left_elbow - LEFT_SHOULDER - right_shoulder&left_shoulder,left_shoulder&left_elbow - LEFT_SHOULDER - left_shoulder&left_hip,right_hip&right_knee - RIGHT_KNEE - right_knee&right_ankle,right_hip&right_knee - RIGHT_HIP - right_hip&left_hip,right_hip&right_knee - RIGHT_HIP - right_shoulder&right_hip,left_hip&left_knee - LEFT_KNEE - left_knee&left_ankle,left_hip&left_knee - LEFT_HIP - right_hip&left_hip,left_hip&left_knee - LEFT_HIP - left_shoulder&left_hip,right_shoulder&left_shoulder - RIGHT_SHOULDER - right_shoulder&right_hip,right_shoulder&left_shoulder - LEFT_SHOULDER - left_shoulder&left_hip,right_hip&left_hip - RIGHT_HIP - right_shoulder&right_hip,right_hip&left_hip - LEFT_HIP - left_shoulder&left_hip,Fatigue or not
2,39,861.0,531.5,110.0,365.0,0.30136988,130.2,122.3,3.7,146.3,63.1,3.0,153.3,114.0,161.3,156.6,64.2,161.8,118.6,60.1,47.3,134.0,0
1,40,1079.0,542.0,146.0,376.0,0.3882979,143.6,51.6,21.9,139.9,126.1,21.4,175.5,54.4,160.6,172.1,125.1,159.1,73.5,104.7,106.2,75.7,0
2,40,861.0,531.0,108.0,366.0,0.29508197,130.3,119.2,4.7,146.7,66.0,1.9,154.7,111.0,162.8,158.3,67.6,162.9,114.5,64.1,51.8,129.6,0
1,41,1078.5,541.5,145.0,379.0,0.38258576,137.9,57.5,19.3,134.3,119.6,18.6,174.5,58.0,162.1,171.2,120.7,161.2,76.8,101.0,104.2,78.1,0
2,41,861.0,530.5,106.0,367.0,0.28882834,136.2,175.5,4.7,147.0,1.2,1.2,155.5,168.3,163.3,158.6,10.5,164.4,179.9,0.0,5.0,174.9,0
1,42,1078.5,541.0,145.0,380.0,0.38157895,141.3,55.3,20.1,138.4,122.1,19.7,173.9,57.9,163.2,170.8,120.6,162.5,75.4,102.4,105.3,76.9,0
2,42,861.0,529.5,104.0,367.0,0.28337875,135.8,141.0,6.2,150.2,46.0,2.1,157.1,143.5,168.2,157.6,36.4,167.1,134.9,43.9,24.7,156.5,0
1,43,1078.5,539.5,143.0,379.0,0.3773087,140.9,56.2,20.2,138.1,121.0,19.5,173.4,58.2,162.9,170.0,120.3,162.3,76.4,101.5,104.8,77.4,0
2,43,861.0,529.5,104.0,365.0,0.2849315,144.7,164.1,6.3,150.9,20.4,0.7,161.4,167.3,170.3,162.3,12.8,168.9,157.7,21.0,2.9,178.3,0
1,44,1077.5,541.0,143.0,382.0,0.37434554,141.0,53.4,19.8,136.7,123.3,18.2,173.8,55.7,164.3,170.3,123.3,163.5,73.2,105.1,108.5,73.2,0
2,44,861.0,527.5,104.0,365.0,0.2849315,145.2,147.7,6.8,152.8,37.4,0.0,160.8,150.3,170.1,162.1,29.3,168.8,140.9,37.4,19.8,161.9,0
